time,open,high,low,close,volume,SMA_14,SMA_50
2025-07-31 19:59:00,210.14,210.18,210.13,210.15,33460,209.95,209.82
2025-07-31 19:59:30,210.15,210.19,210.14,210.16,29681,209.98,209.83
2025-07-31 20:00:00,210.15,210.19,210.08,210.19,27424,210.01,209.84
2025-07-31 20:00:30,210.2,210.21,210.13,210.18,31311,210.04,209.84
2025-07-31 20:01:00,210.18,210.21,210.15,210.16,14856,210.05,209.85
2025-07-31 20:01:30,210.15,210.22,210.15,210.22,20882,210.08,209.86
2025-07-31 20:02:00,210.22,210.23,210.18,210.19,20903,210.1,209.87
2025-07-31 20:02:30,210.18,210.25,210.17,210.24,28093,210.13,209.88
2025-07-31 20:03:00,210.24,210.27,210.18,210.22,36598,210.14,209.89
2025-07-31 20:03:30,210.22,210.29,210.22,210.25,17435,210.17,209.9
2025-07-31 20:04:00,210.25,210.33,210.24,210.33,17622,210.19,209.91
2025-07-31 20:04:30,210.32,210.34,210.28,210.29,19842,210.2,209.92
2025-07-31 20:05:00,210.28,210.29,210.22,210.25,9165,210.21,209.93
2025-07-31 20:05:30,210.24,210.28,210.23,210.27,14421,210.22,209.94
2025-07-31 20:06:00,210.28,210.29,210.25,210.28,6807,210.23,209.95
2025-07-31 20:06:30,210.27,210.29,210.24,210.28,7119,210.24,209.96
2025-07-31 20:07:00,210.28,210.29,210.26,210.28,8348,210.25,209.97
2025-07-31 20:07:30,210.29,210.29,210.2,210.21,13634,210.25,209.98
2025-07-31 20:08:00,210.2,210.27,210.2,210.27,12934,210.26,209.99
2025-07-31 20:08:30,210.27,210.29,210.2,210.21,12446,210.25,210.0
2025-07-31 20:09:00,210.22,210.24,210.21,210.23,8953,210.26,210.01
2025-07-31 20:09:30,210.24,210.24,210.17,210.22,24370,210.26,210.02
2025-07-31 20:10:00,210.22,210.22,210.16,210.2,18700,210.26,210.02
2025-07-31 20:10:30,210.19,210.22,210.15,210.22,17035,210.25,210.03
2025-07-31 20:11:00,210.22,210.22,210.17,210.18,13135,210.24,210.04
2025-07-31 20:11:30,210.17,210.17,210.08,210.1,23596,210.23,210.05
2025-07-31 20:12:00,210.08,210.13,210.07,210.12,9533,210.22,210.05
2025-07-31 20:12:30,210.13,210.15,210.1,210.15,10445,210.21,210.06
2025-07-31 20:13:00,210.15,210.15,210.11,210.12,11327,210.2,210.07
2025-07-31 20:13:30,210.11,210.14,210.11,210.12,10667,210.19,210.07
2025-07-31 20:14:00,210.12,210.15,210.12,210.13,14486,210.18,210.08
2025-07-31 20:14:30,210.13,210.2,210.13,210.2,11474,210.18,210.09
2025-07-31 20:15:00,210.2,210.2,210.12,210.14,7803,210.17,210.09
2025-07-31 20:15:30,210.15,210.25,210.14,210.23,11962,210.17,210.1
2025-07-31 20:16:00,210.24,210.31,210.23,210.28,18883,210.17,210.12
2025-07-31 20:16:30,210.28,210.34,210.27,210.3,19389,210.18,210.13
2025-07-31 20:17:00,210.3,210.33,210.25,210.28,24638,210.18,210.14
2025-07-31 20:17:30,210.28,210.3,210.23,210.26,5915,210.19,210.15
2025-07-31 20:18:00,210.26,210.26,210.21,210.24,16422,210.19,210.16
2025-07-31 20:18:30,210.24,210.24,210.15,210.15,13168,210.19,210.17
2025-07-31 20:19:00,210.17,210.26,210.17,210.24,8614,210.2,210.17
2025-07-31 20:19:30,210.25,210.25,210.22,210.24,6790,210.21,210.18
2025-07-31 20:20:00,210.24,210.33,210.24,210.3,11956,210.22,210.19
2025-07-31 20:20:30,210.3,210.42,210.29,210.42,36297,210.24,210.2
2025-07-31 20:21:00,210.36,210.39,210.31,210.33,15925,210.26,210.21
2025-07-31 20:21:30,210.32,210.34,210.3,210.32,12139,210.27,210.21
2025-07-31 20:22:00,210.31,210.35,210.3,210.35,20208,210.28,210.22
2025-07-31 20:22:30,210.34,210.35,210.3,210.31,9995,210.29,210.23
2025-07-31 20:23:00,210.31,210.31,210.26,210.27,21517,210.29,210.23
2025-07-31 20:23:30,210.27,210.29,210.26,210.28,8692,210.29,210.23
2025-07-31 20:24:00,210.27,210.28,210.26,210.27,4733,210.28,210.23
2025-07-31 20:24:30,210.27,210.28,210.25,210.25,6767,210.28,210.24
2025-07-31 20:25:00,210.24,210.24,210.16,210.18,19631,210.28,210.24
2025-07-31 20:25:30,210.19,210.2,210.16,210.19,7099,210.28,210.24
2025-07-31 20:26:00,210.2,210.2,210.16,210.17,8819,210.28,210.24
2025-07-31 20:26:30,210.16,210.21,210.14,210.19,9062,210.27,210.24
2025-07-31 20:27:00,210.18,210.19,210.15,210.17,10155,210.26,210.23
2025-07-31 20:27:30,210.17,210.17,210.08,210.1,20598,210.24,210.23
